taxon	module	has_comp	has_ko	oap_v3	n_classes	dominant_class	oxy_class	o2_eff	so4_eff	ch4_eff	no3_eff	has_oap	has_mcr	has_pmo	has_nar	has_nos	has_cyd	has_cox	has_sred
S__3300025425_1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025425_9	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025438_1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025465_9	grey	TRUE	TRUE	590	2	O2	aerobic	1	0	0	1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__3300025484_25	grey	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.5	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300025499_1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
S__3300025502_9	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025506_5	grey	TRUE	TRUE	637.142857142857	3	O2	aerobic	1	0	0	1	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
S__3300025513_19	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025575_16	grey	TRUE	TRUE	360	1	NO3	denitrifier	0	0	0	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__3300025584_9	grey	TRUE	TRUE	355.142857142857	3	NO3	sulfate_reducer	0	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
S__3300025603_9	blue	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300025623_36	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__3300025632_12	blue	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300025632_6	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025661_25	brown	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300025663_12	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300025665_13	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025665_31	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025668_13	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025673_14	blue	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025673_9	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025690_38	turquoise	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025699_19	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025705_15	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025705_16	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
S__3300025707_32	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025719_14	grey	TRUE	TRUE	301.5	2	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300025721_23	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300025721_8	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025731_28	blue	TRUE	TRUE	740	1	NO3	denitrifier	0	0	0	0.5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__3300025775_21	grey	TRUE	TRUE	518.6	3	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025775_43	grey	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300025792_6	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__3300025798_6	grey	TRUE	TRUE	518.6	3	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300025802_1	grey	TRUE	TRUE	301.5	2	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025816_12	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025823_18	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025851_30	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300025857_25	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__3300025860_15	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025874_44	grey	TRUE	TRUE	683.157894736842	3	NO3	aerobic	0.5	0	0	0.75	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__3300025880_24	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025890_25	blue	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025892_34	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025894_53	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025895_7	grey	TRUE	TRUE	396	3	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300025897_34	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300025899_14	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026074_4	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026079_16	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300026079_4	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026079_40	grey	FALSE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300026080_15	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026084_20	yellow	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026084_3	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026084_6	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300026087_14	yellow	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026087_19	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026087_6	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026093_7	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026108_2	turquoise	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026108_4	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026119_12	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026119_15	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026119_19	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026119_8	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300026133_1	brown	TRUE	TRUE	-64.5454545454546	3	NO3	sulfate_reducer	0	1	0.333333333333333	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
S__3300026144_3	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300026190_2	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026193_11	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026193_4	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026202_4	grey	TRUE	TRUE	548.342857142857	4	O2	facultative	1	0.333333333333333	0	1.25	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
S__3300026204_31	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026208_3	grey	TRUE	TRUE	394.769230769231	3	O2	facultative	1	0.666666666666667	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
S__3300026212_19	grey	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300026253_28	turquoise	TRUE	FALSE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300026253_32	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__3300026253_8	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026254_18	blue	TRUE	TRUE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026262_8	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026264_14	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026264_27	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026264_29	yellow	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026264_34	turquoise	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300026265_18	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300026267_11	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027048_7	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027327_10	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300027406_20	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027506_11	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027582_23	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027607_15	grey	TRUE	TRUE	474.714285714286	3	O2	facultative	1	0.333333333333333	0	1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
S__3300027622_6	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300027668_17	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027668_18	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027672_19	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027672_20	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027677_15	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300027677_4	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027685_11	turquoise	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027685_13	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_16	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_18	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_19	blue	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_28	blue	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_29	blue	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_31	yellow	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027685_33	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027685_35	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027685_36	yellow	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__3300027685_46	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__3300027685_49	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027685_58	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__3300027685_7	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__3300027685_9	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027687_10	turquoise	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027687_20	turquoise	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300027687_7	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027700_11	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027700_13	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027700_39	blue	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027700_7	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027706_22	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300027709_24	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027714_13	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027752_14	blue	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027752_17	turquoise	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027752_30	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027755_21	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027755_29	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__3300027760_22	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027771_26	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027779_19	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027779_22	turquoise	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027779_23	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027779_25	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027779_26	yellow	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027779_27	yellow	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027779_34	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027779_9	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027780_12	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027780_15	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027788_10	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027788_14	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027788_37	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027788_44	green	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300027788_48	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027791_18	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027791_27	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027791_31	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027801_13	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027801_18	grey	TRUE	TRUE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__3300027801_21	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027801_51	yellow	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027801_7	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027810_12	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027810_25	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027813_28	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027819_26	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300027827_16	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027832_31	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027833_14	grey	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300027833_15	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027835_30	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__3300027838_10	turquoise	TRUE	FALSE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__3300027838_20	grey	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027838_22	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__3300027838_32	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__3300027838_49	blue	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
